0, 110.0, 165.0, 137.4, 15.697133496278797, 0:01:15.988752
1, 114.0, 170.0, 130.72, 16.34263136707187, 0:00:14.000763
2, 115.0, 174.0, 133.36, 20.738138778588517, 0:00:14.903327
3, 107.0, 174.0, 129.2, 20.129580224137918, 0:00:16.853984
4, 103.0, 176.0, 122.2, 19.99799989999, 0:00:13.745913
5, 104.0, 167.0, 124.72, 20.83174500611988, 0:00:23.697439
6, 104.0, 178.0, 122.04, 22.402642701252855, 0:00:13.538567
7, 104.0, 185.0, 121.68, 25.197968172057, 0:00:13.494509
8, 104.0, 166.0, 120.64, 19.697471919005256, 0:00:19.497295
9, 104.0, 171.0, 116.88, 21.945970017294776, 0:00:10.347165
10, 104.0, 173.0, 113.2, 17.267310155319496, 0:00:10.644661
11, 104.0, 174.0, 117.4, 20.684293558156593, 0:00:13.246732
12, 104.0, 160.0, 113.92, 16.39736564207797, 0:00:10.469267
13, 104.0, 157.0, 115.32, 18.36893029003057, 0:00:11.722862
14, 104.0, 171.0, 113.28, 17.166292552557756, 0:00:13.047170
15, 104.0, 174.0, 118.6, 20.488045294756652, 0:00:17.553300
16, 104.0, 169.0, 115.96, 19.992958760523706, 0:00:11.774315
17, 104.0, 178.0, 116.56, 21.824903207116364, 0:00:13.393953
18, 103.0, 173.0, 114.36, 19.301564703412, 0:00:09.980400
19, 103.0, 166.0, 121.28, 19.92289135642715, 0:00:19.526287
20, 103.0, 167.0, 122.56, 24.20756906424101, 0:00:14.655510
21, 103.0, 151.0, 116.88, 15.396934759880024, 0:00:16.013799
22, 103.0, 176.0, 123.44, 24.304863710788414, 0:00:16.069101
23, 103.0, 169.0, 126.8, 25.918333279746214, 0:00:11.722791
24, 103.0, 161.0, 119.72, 19.900793954010993, 0:00:17.033814
25, 103.0, 168.0, 127.16, 24.027783917789872, 0:00:14.856477
26, 103.0, 160.0, 118.64, 20.870802572014355, 0:00:09.808300
27, 103.0, 185.0, 122.88, 27.07370680198779, 0:00:15.607611
28, 103.0, 172.0, 124.96, 26.23506051069833, 0:00:13.032735
29, 103.0, 175.0, 121.64, 26.266145510904348, 0:00:12.989227
30, 103.0, 170.0, 114.52, 19.08951544696724, 0:00:16.844466
31, 103.0, 180.0, 122.64, 24.647726061444274, 0:00:17.384467
32, 103.0, 175.0, 128.76, 26.842175768741274, 0:00:15.628688
33, 103.0, 164.0, 125.68, 24.225143962420482, 0:00:13.693088
34, 103.0, 172.0, 123.08, 24.803096580870715, 0:00:14.620733
35, 103.0, 183.0, 120.64, 22.306734409142027, 0:00:16.289188
36, 103.0, 187.0, 124.2, 28.02998394576776, 0:00:13.781564
37, 103.0, 173.0, 125.68, 24.41429089693162, 0:00:14.861747
38, 103.0, 159.0, 118.8, 18.682612237050815, 0:00:16.248873
39, 103.0, 177.0, 122.68, 23.7161885639324, 0:00:12.196065
40, 103.0, 164.0, 115.72, 21.418720783464167, 0:00:05.899403
41, 103.0, 179.0, 119.96, 22.4828467948345, 0:00:17.121357
42, 103.0, 180.0, 122.08, 22.606052286942997, 0:00:17.974220
43, 103.0, 180.0, 120.64, 25.078883547717982, 0:00:08.123199
44, 103.0, 170.0, 117.84, 22.39585675967766, 0:00:11.632169
45, 103.0, 167.0, 122.32, 23.53842815482805, 0:00:15.450148
46, 103.0, 178.0, 125.16, 26.21858882548795, 0:11:14.202674
47, 103.0, 176.0, 117.36, 23.187720888435777, 0:00:11.086085
48, 103.0, 166.0, 114.52, 19.141828543793846, 0:00:10.109559
49, 103.0, 184.0, 120.36, 24.22705925200167, 0:00:16.320947
50, 103.0, 175.0, 117.52, 21.26616091352647, 0:00:15.441771
51, 103.0, 165.0, 117.68, 20.32873827860448, 0:00:12.871839
52, 103.0, 176.0, 120.32, 22.824057483278494, 0:00:14.984885
53, 103.0, 162.0, 118.48, 22.002036269400143, 0:00:09.791755
54, 103.0, 179.0, 119.88, 22.98402923771201, 0:00:13.910354
55, 103.0, 175.0, 117.44, 20.01615347662981, 0:00:10.114547
56, 103.0, 172.0, 120.4, 23.15340147796859, 0:00:15.830580
57, 103.0, 167.0, 119.76, 22.339704563847725, 0:00:16.710687
58, 103.0, 167.0, 118.48, 21.08102464302907, 0:00:15.270373
59, 103.0, 168.0, 114.56, 19.018054579793393, 0:00:14.233428
60, 103.0, 171.0, 120.36, 22.44794868133836, 0:00:16.695993
61, 103.0, 170.0, 121.68, 24.47647033377156, 0:00:14.798015
62, 103.0, 179.0, 122.48, 25.208125674075774, 0:00:13.540348
63, 101.0, 168.0, 122.16, 21.85164524698311, 0:00:19.498553
64, 101.0, 180.0, 125.68, 28.261238472508555, 0:00:12.784973
65, 101.0, 171.0, 119.2, 23.474241201793916, 0:00:11.203291
66, 101.0, 174.0, 123.2, 24.79999999999998, 0:00:16.309040
67, 101.0, 179.0, 115.52, 24.15470140573052, 0:00:08.397788
68, 101.0, 152.0, 109.44, 14.330610594109407, 0:00:11.842608
69, 101.0, 168.0, 121.48, 24.55869703384119, 0:00:17.592309
70, 101.0, 156.0, 115.56, 19.214744338658246, 0:00:11.903863
71, 101.0, 172.0, 121.08, 23.876214105255496, 0:00:19.094617
72, 101.0, 161.0, 111.52, 21.369361244548248, 0:00:07.117769
73, 101.0, 183.0, 124.76, 27.85574267543406, 0:00:15.606612
74, 101.0, 174.0, 124.04, 22.704149400495016, 0:00:24.113940
75, 101.0, 169.0, 124.96, 25.078245552669795, 0:00:13.049221
76, 101.0, 183.0, 125.36, 23.692834359780583, 0:00:21.212468
77, 101.0, 176.0, 121.0, 23.339237348293953, 0:00:14.137170
78, 101.0, 163.0, 118.4, 22.15039503033748, 0:00:16.083042
79, 101.0, 164.0, 112.12, 17.587086171392908, 0:00:16.627567
80, 101.0, 166.0, 120.04, 24.38930913330672, 0:00:12.293376
81, 101.0, 187.0, 121.0, 26.451464987784707, 0:00:15.735223
82, 101.0, 163.0, 123.4, 24.099792530227294, 0:00:17.342098
83, 101.0, 188.0, 117.28, 27.689015872724692, 0:00:08.493124
84, 101.0, 163.0, 112.48, 18.764050735382256, 0:00:12.771930
85, 101.0, 173.0, 113.68, 23.126988563148416, 0:00:08.355594
86, 101.0, 173.0, 110.92, 19.804888285471332, 0:00:08.889949
87, 101.0, 172.0, 114.24, 23.490048956951963, 0:00:09.736165
88, 101.0, 154.0, 108.6, 12.149074038789967, 0:00:13.037875
89, 101.0, 184.0, 130.36, 30.168699010729625, 0:00:17.647243
90, 101.0, 178.0, 127.68, 26.151435907039602, 0:00:14.256821
91, 101.0, 170.0, 122.64, 25.007007018033953, 0:00:11.718653
92, 101.0, 183.0, 123.44, 27.447520835222967, 0:00:12.653055
93, 101.0, 170.0, 119.12, 22.22668666265845, 0:00:13.933913
94, 101.0, 173.0, 118.76, 23.13660303501788, 0:00:17.349631
95, 101.0, 181.0, 126.48, 27.588577346430867, 0:00:12.611539
96, 101.0, 171.0, 119.48, 21.431042905094472, 0:00:15.591122
97, 101.0, 153.0, 111.32, 15.356353733878375, 0:00:13.030513
98, 101.0, 158.0, 117.96, 20.49288657071037, 0:00:16.837549
99, 101.0, 176.0, 113.4, 21.130073355291493, 0:00:13.781074
